Date,Close,High,Low,Open,Volume
2024-04-09,34592.1171875,34778.34662054172,34312.77303793742,34499.00247097914,437400
2024-04-10,34079.984375,34731.78735484972,34033.42701929645,34731.78735484972,863300
2024-04-11,33800.640625,33986.87004993113,33614.41120006887,33986.87004993113,1226600
2024-04-12,34312.7734375,34405.88815510516,33847.19984947422,33986.871925881955,445900
2024-04-15,33521.30078125,34638.677473958334,32403.92408854167,34359.333300781254,1327300
2024-04-16,33474.7421875,33800.64371088317,32729.824419767036,33521.29954798331,786100
2024-04-17,32869.49609375,33521.29913243626,32776.38137393768,33521.29913243626,448800
2024-04-19,32264.25,32869.495670995675,32171.135281385283,32636.708874458876,518500
2024-04-22,32264.25,32776.380952380954,32171.135281385283,32590.151515151516,411300
2024-04-23,32590.150390625,32869.49453683036,32171.134171316968,32403.92095982143,420900
2024-04-24,32822.9375,32869.494858156024,32543.593351063828,32636.708067375886,863000
2024-04-25,32683.267578125,32822.9396617922,32497.038133235397,32822.9396617922,219500
2024-04-26,33241.95703125,33241.95703125,32590.153952205885,32683.268677783613,422300
2024-05-02,33335.0703125,33567.85711635824,32822.93934401187,33241.955590956706,420900
2024-05-03,33521.30078125,33707.530230034725,33381.62869466146,33614.41550564236,518700
2024-05-06,34173.1015625,34266.21628065395,33893.757408038146,34266.21628065395,550800
2024-05-07,36035.39453125,36175.06660307655,34266.214954780364,34312.77231205588,3665900
2024-05-08,37245.88671875,37618.345585937495,35476.707099609375,36035.395400390626,2984800
2024-05-09,37432.1171875,37804.57606498756,36547.527353467034,37245.88774875622,2131200
2024-05-10,37339.00390625,37897.69224399937,36966.54501441708,37432.11862920823,1932400
2024-05-13,37106.21484375,37711.46050619511,37059.657485100375,37711.46050619511,1603700
2024-05-14,36283.78515625,37444.86628125,36090.27163541667,37348.109520833335,1949200
2024-05-15,36961.08203125,37348.10906822644,36283.78471654123,36283.78471654123,1256100
2024-05-16,36961.08203125,37590.00096633672,36864.32527200589,37299.73068860439,1778200
2024-05-17,36719.1875,37009.457756917,36187.02536231884,37009.457756917,2725400
2024-05-20,36767.56640625,37299.72855160362,36767.56640625,36767.56640625,1630300
2024-05-21,36283.78515625,36719.190578125,35800.00135416666,36477.29867708333,2551900
2024-05-22,36477.296875,36961.080653183024,36187.026608090186,36380.540119363395,1576100
2024-05-23,38992.97265625,38992.97265625,36380.54024503722,36574.05375697891,5334400
2024-05-24,39670.26953125,41024.86410060976,38944.59386909299,39863.78304115854,5370300
2024-05-27,39960.5390625,40492.70120497882,39186.48503707627,39863.782309322036,3453400
2024-05-28,40202.43359375,40541.082252181106,39767.02817576715,40444.32549262936,3261100
2024-05-29,40154.0546875,41411.89254518072,39912.162791792165,40444.3249623494,4835600
2024-05-30,40008.91796875,40105.67472320889,39041.35042416113,39670.2693281439,3177800
2024-05-31,39670.26953125,39960.539796112804,39476.75602134147,39960.539796112804,1185700
2024-06-03,40154.0546875,41024.86551204819,39863.7844126506,39863.7844126506,2570600
2024-06-04,40347.56640625,40782.9717991232,40008.91776734862,40154.052898306356,2201000
2024-06-05,40492.703125,41121.6220504779,40154.0544728196,40347.56798835126,2509700
2024-06-06,40541.08203125,40976.48744686008,39476.75768198091,40395.946892713306,2391400
2024-06-07,40154.0546875,40734.595237198795,39912.162791792165,40637.83847891566,1543700
2024-06-10,40589.4609375,40831.35283820024,40154.055516239576,40202.43389637962,1542900
2024-06-11,41798.91796875,41992.431477864586,40734.59366861979,40734.59366861979,3782300
2024-06-12,41702.16015625,41895.67366045534,41121.61964363399,41798.916908352665,1529800
2024-06-13,40831.3515625,41895.675892328196,40782.97318387144,41895.675892328196,2330400
